GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCred.actions,StoreTickets,21,53,2,2,5,16,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCred.actions,CheckMsgType,0,5,0,0,0,2,0,1,0,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCred.actions,StorePvno,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCred.actions,KrbCredInit,17,27,2,2,3,10,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adKdcIssued.actions,StoreIRealm,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adKdcIssued.actions,StoreChecksum,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adKdcIssued.actions,AdKdcIssuedInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adKdcIssued.actions,StoreElements,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adKdcIssued.actions,StoreISName,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.flags,TicketFlags,0,187,0,28,0,50,0,32,0,18
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.flags,AbstractKerberosFlags,23,233,5,11,7,44,6,16,1,13
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.flags,TicketFlag,0,180,0,0,0,20,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbSafe.actions,StorePvno,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbSafe.actions,StoreSafeBody,21,54,2,2,5,17,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbSafe.actions,CheckMsgType,0,5,0,0,0,2,0,1,0,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbSafe.actions,KrbSafeInit,17,27,2,2,3,10,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbSafe.actions,StoreChecksum,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.padata,PaDataGrammar,0,109,0,0,0,13,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.padata,PaDataStatesEnum,22,79,5,1,6,9,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.padata,PaDataContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encTgsRepPart,EncTgsRepPartStatesEnum,22,39,5,1,6,5,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encTgsRepPart,EncTgsRepPartContainer,4,18,0,0,2,6,1,2,1,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encTgsRepPart,EncTgsRepPartGrammar,0,42,0,0,0,9,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,DesStringToKey,27,452,3,31,9,90,4,25,1,11
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,Aes128CtsSha1Encryption,9,0,0,0,4,0,4,0,4,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,DesCbcMd5Encryption,8,226,0,8,5,36,0,15,0,11
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,RandomKeyFactory,24,96,1,7,5,24,2,7,1,4
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,EncryptionEngine,10,317,1,13,2,67,2,19,1,13
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,Aes256CtsSha1Encryption,9,0,0,0,4,0,4,0,4,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,CipherTextHandler,33,97,1,1,9,23,1,6,0,6
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,KerberosKeyFactory,4,90,0,2,2,21,1,5,1,4
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,NullEncryption,27,0,0,0,9,0,9,0,9,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,AesCtsSha1Encryption,314,0,4,0,49,0,15,0,13,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,Des3CbcSha1KdEncryption,31,427,1,17,10,85,3,24,2,16
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,ArcFourHmacMd5Encryption,72,0,2,0,21,0,11,0,10,0
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,KeyUsage,41,189,4,0,6,24,5,3,3,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,DesCbcCrcEncryption,10,242,1,9,4,38,1,16,0,12
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.crypto.encryption,NFold,3,309,1,25,1,62,2,18,1,6
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreEndTime,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreSName,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreSRealm,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StorePName,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreRenewtill,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreAuthTime,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreFlags,0,15,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreCaddr,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreStartTime,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StoreKey,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,KrbCredInfoInit,17,27,2,2,3,10,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo.actions,StorePRealm,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptionKey.actions,StoreKeyType,4,23,1,1,1,9,1,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptionKey.actions,EncryptionKeyInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptionKey.actions,StoreKeyValue,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adKdcIssued,AdKDCIssuedStatesEnum,22,89,5,1,6,10,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adKdcIssued,AdKDCIssuedGrammar,0,172,0,0,0,18,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adKdcIssued,AdKdcIssuedContainer,0,21,0,0,0,8,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbSafe,KrbSafeStatesEnum,22,109,5,1,6,12,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbSafe,KrbSafeContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbSafe,KrbSafeGrammar,0,157,0,0,0,16,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adAndOr.actions,StoreConditionCount,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adAndOr.actions,StoreElements,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.adAndOr.actions,AdAndOrInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody,KdcReqBodyContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody,KdcReqBodyGrammar,0,548,0,0,0,47,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReqBody,KdcReqBodyStatesEnum,22,259,5,1,6,27,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.etypeInfo.actions,AddETypeInfoEntry,7,72,1,3,3,21,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.etypeInfo2.actions,AddETypeInfo2Entry,7,72,1,3,3,21,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart.actions,StoreTicketInfo,21,58,2,2,5,18,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart.actions,EncKrbCredPartInit,17,27,2,2,3,10,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart.actions,StoreSenderAddress,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart.actions,StoreNonce,0,15,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart.actions,StoreUsec,0,15,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart.actions,StoreTimestamp,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbCredPart.actions,StoreRecipientAddress,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.tgsReq,TgsReqStatesEnum,22,39,5,1,6,5,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.tgsReq,TgsReqGrammar,0,42,0,0,0,9,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.tgsReq,TgsReqContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.methodData.actions,AddPaData,7,72,1,3,3,21,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.tgsRep,TgsRepGrammar,0,42,0,0,0,9,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.tgsRep,TgsRepStatesEnum,22,39,5,1,6,5,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.tgsRep,TgsRepContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo,KrbCredInfoGrammar,0,1058,0,0,0,79,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo,KrbCredInfoContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.krbCredInfo,KrbCredInfoStatesEnum,22,219,5,1,6,23,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.typedData,TypedDataStatesEnum,22,89,5,1,6,10,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.typedData,TypedDataGrammar,0,143,0,0,0,16,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.typedData,TypedDataContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.hostAddresses.actions,AddHostAddress,21,58,2,2,5,19,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.hostAddress,HostAddressStatesEnum,22,79,5,1,6,9,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.hostAddress,HostAddressContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.hostAddress,HostAddressGrammar,0,109,0,0,0,15,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.tgsReq.actions,StoreKdcReq,9,79,2,4,2,23,2,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.hostAddress.actions,StoreAddrType,4,25,1,1,1,9,1,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.hostAddress.actions,StoreAddress,5,21,1,1,1,8,1,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.hostAddress.actions,HostAddressInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.transitedEncoding,TransitedEncodingContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.transitedEncoding,TransitedEncodingStatesEnum,22,79,5,1,6,9,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.transitedEncoding,TransitedEncodingGrammar,0,109,0,0,0,15,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreCTime,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreAuthorizationData,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreCusec,0,11,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreCName,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreCRealm,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreAuthenticatorVno,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreSubKey,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreSeqNumber,0,14,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,AuthenticatorInit,3,41,1,3,1,12,1,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authenticator.actions,StoreChecksum,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authorizationData.actions,AuthorizationDataInit,3,44,1,5,1,13,1,5,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authorizationData.actions,StoreAdData,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.authorizationData.actions,StoreAdType,4,25,1,1,1,10,1,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.etypeInfo2Entry,ETypeInfo2EntryGrammar,0,158,0,0,0,19,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.etypeInfo2Entry,ETypeInfo2EntryStatesEnum,22,99,5,1,6,11,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.etypeInfo2Entry,ETypeInfo2EntryContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.replay,ReplayCacheImpl.ClockskewExpirationPolicy,16,6,2,0,5,1,3,1,2,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.replay,ReplayCacheImpl,74,44,10,0,20,11,9,3,4,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.replay,ReplayCacheImpl.ReplayCacheEntry,42,66,13,3,3,15,10,2,2,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.keytab,Keytab,118,94,8,0,23,23,8,10,4,10
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.keytab,KeytabEntry,0,33,0,0,0,12,0,6,0,6
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.keytab,KeytabDecoder,18,181,6,12,5,45,6,11,0,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.server.kerberos.shared.keytab,KeytabEncoder,23,301,8,15,6,67,8,12,0,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apRep.actions,StorePvno,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apRep.actions,CheckMsgType,0,5,0,0,0,2,0,1,0,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apRep.actions,ApRepInit,0,36,0,2,0,10,0,4,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apRep.actions,StoreEncPart,0,12,0,0,0,5,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptedData,EncryptedDataStatesEnum,22,99,5,1,6,11,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptedData,EncryptedDataGrammar,0,158,0,0,0,19,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encryptedData,EncryptedDataContainer,0,16,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbPrivPart,EncKrbPrivPartContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbPrivPart,EncKrbPrivPartGrammar,0,319,0,0,0,31,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.encKrbPrivPart,EncKrbPrivPartStatesEnum,22,149,5,1,6,16,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReq.actions,CheckMsgType,0,4,0,0,0,2,0,1,0,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReq.actions,AddPaData,18,61,2,2,3,21,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReq.actions,StoreKdcReqBody,21,50,2,2,5,17,2,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.kdcReq.actions,StorePvno,0,9,0,0,0,4,0,2,0,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apRep,ApRepGrammar,0,141,0,0,0,15,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apRep,ApRepContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apRep,ApRepStatesEnum,22,99,5,1,6,11,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apReq,ApReqStatesEnum,22,129,5,1,6,14,7,2,4,2
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apReq,ApReqGrammar,0,190,0,0,0,18,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.apReq,ApReqContainer,0,17,0,0,0,7,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,AdAndOr,111,117,2,2,15,27,5,7,3,7
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,EncryptedData,152,271,13,17,26,66,14,18,3,14
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,TypedData,128,255,8,8,21,48,10,11,4,9
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,ETypeInfo,184,109,26,10,39,25,21,8,5,6
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,EncTicketPart,193,641,12,18,30,126,9,34,2,26
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,PrincipalName,319,320,38,26,72,70,35,16,8,11
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,KdcRep,179,384,9,7,30,73,16,11,10,9
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,KdcReq,151,249,7,9,22,49,9,10,5,6
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,ETypeInfo2Entry,108,204,6,10,19,43,6,14,2,10
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,EncryptionKey,82,206,5,13,13,50,7,18,3,13
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,ETypeInfoEntry,99,134,4,6,18,30,5,10,2,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,TypedData.TD,0,12,0,0,0,3,0,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,Checksum,112,189,4,12,15,44,5,16,2,11
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,AdIfRelevant,45,3,0,0,6,2,2,1,2,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,AuthorizationDataEntry,87,92,9,7,18,26,11,8,3,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,HostAddress,117,220,18,16,23,48,19,12,3,11
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,MethodData,173,109,24,10,35,25,19,8,4,6
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,PaEncTsEnc,111,151,4,8,15,38,5,12,2,9
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,AdKdcIssued,155,230,6,10,18,50,6,16,2,12
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,LastReqEntry,54,17,0,0,11,8,3,5,3,5
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,PaData,106,144,4,4,16,34,6,10,3,9
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,KrbCredInfo,230,643,22,42,43,126,24,35,12,15
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,KdcReqBody,318,760,31,37,63,162,32,34,16,16
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,KrbSafeBody,136,361,10,22,21,76,7,26,1,16
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,EncKrbCredPart,159,411,13,29,29,82,15,24,7,11
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,PaEncTimestamp,45,3,0,0,6,2,2,1,2,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,AdMandatoryForKdc,45,3,0,0,6,2,2,1,2,1
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,HostAddresses,131,152,18,16,28,35,17,11,3,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,LastReq,112,251,4,6,19,48,9,10,6,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,EncKdcRepPart,357,382,18,10,69,82,31,12,17,12
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,TransitedEncoding,122,155,9,7,22,37,10,9,2,9
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,AuthorizationData,154,270,17,11,29,55,18,12,6,10
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,ETypeInfo2,184,109,26,10,39,25,21,8,5,6
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.components,EncKrbPrivPart,136,381,10,22,21,78,7,26,1,16
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.codec.asRep.actions,StoreKdcRep,26,62,3,3,6,19,3,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,ApRep,90,154,2,2,14,32,4,5,2,5
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,ApReq,128,246,2,2,23,55,9,8,7,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,EncApRepPart,114,225,6,10,20,48,9,12,5,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,KrbError,204,715,14,28,30,141,9,39,1,26
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,KrbCred,109,264,3,9,16,52,4,12,1,9
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,EncTgsRepPart,7,41,1,1,2,11,2,4,1,4
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,Ticket,183,289,21,11,34,68,20,16,5,15
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,Authenticator,179,488,18,10,33,104,24,14,10,14
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,ChangePasswdData,39,191,1,9,6,39,2,13,1,9
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,TgsReq,4,45,1,1,1,12,1,3,0,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,TgsRep,28,35,1,1,7,9,7,3,6,3
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,KrbSafe,110,201,6,2,17,40,5,8,1,8
ApacheDS Protocol Kerberos Codec,org.apache.directory.shared.kerberos.messages,KerberosMessage,4,27,0,0,2,11,1,5,1,5
