spec,error,class,className,method
SecureRandomSpec,UnsatisfiedConstraint,setSeed() expects a randomized byte array.br.unb.cic.mop.bench02.predictableseeds.CryptoPredictableSeed1.method1(PredictableSeedsABSCase1.java:35),java:35),setSeed() expects a randomized byte array.br.unb.cic.mop.bench02.predictableseeds.CryptoPredictableSeed1.method1(PredictableSeedsABSCase1.java:35)
KeyPairGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABMC1,InsecureAsymmetricCipherABMC1,go
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashABMC3,BrokenHashABMC3,go
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBECorrected,LessThan1000IterationPBECorrected,key2
IvParameterSpecSpec,UnsatisfiedConstraint,the byte[] initialization vector must be randomizedbr.unb.cic.mop.bench02.staticinitializationvector.CryptoStaticIV1.method1(StaticInitializationVectorABSCase1.java:34),java:34),the byte[] initialization vector must be randomizedbr.unb.cic.mop.bench02.staticinitializationvector.CryptoStaticIV1.method1(StaticInitializationVectorABSCase1.java:34)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase1,BrokenCryptoABICase1,go
MessageDigestSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokenhash.CryptoHash4,CryptoHash4,encrypt
PBEParameterSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.staticsalts.StaticSaltsABHCase1,StaticSaltsABHCase1,key2
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.Crypto4,Crypto4,encrypt
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase15,BrokenCryptoABICase15,method1
IvParameterSpecSpec,UnsatisfiedConstraint,the byte[] initialization vector must be randomizedbr.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase2.go(StaticInitializationVectorABHCase2.java:31),java:31),the byte[] initialization vector must be randomizedbr.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase2.go(StaticInitializationVectorABHCase2.java:31)
SecretKeySpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.credentialinstring.CredentialInStringABMC1,CredentialInStringABMC1,go
SecureRandomSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsBBCase1,PredictableSeedsBBCase1,main
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.staticsalts.StaticSaltsCorrected,StaticSaltsCorrected,key2
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized br.unb.cic.mop.bench02.predictablepbepassword.PredictablePBEPasswordABICase1.go(PredictablePBEPasswordABICase1.java:22),java:22),first argument should have been randomized br.unb.cic.mop.bench02.predictablepbepassword.PredictablePBEPasswordABICase1.go(PredictablePBEPasswordABICase1.java:22)
KeyPairGeneratorSpec,InvalidKeySize,br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherBBCase1,InsecureAsymmetricCipherBBCase1,go
MessageDigestSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokenhash.BrokenHashBBCase3,BrokenHashBBCase3,main
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashABICase3,BrokenHashABICase3,go
KeyPairSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase3,InsecureAsymmetricCipherABICase3,method1
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase2,BrokenCryptoBBCase2,go
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase11,BrokenCryptoABICase11,method1
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABPSCase1,LessThan1000IterationPBEABPSCase1,main
SecretKeySpec,UnsatisfiedConstraint,br.unb.cic.mop.bench02.credentialinstring.CredentialInStringABICase3,CredentialInStringABICase3,method2
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashABMC4,BrokenHashABMC4,go
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase2,BrokenCryptoABICase2,go
PBEParameterSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABHCase1,LessThan1000IterationPBEABHCase1,key2
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.staticsalts.StaticSaltsBBCase1,StaticSaltsBBCase1,key2
CipherSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.Crypto2,Crypto2,encrypt
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.staticsalts.StaticSaltsABPSCase1,StaticSaltsABPSCase1,key2
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.staticsalts.StaticSaltsABICase1,StaticSaltsABICase1,key2
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashABICase2,BrokenHashABICase2,go
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase14,BrokenCryptoABICase14,method1
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.untrustedprng.UntrustedPRNGCase1,UntrustedPRNGCase1,main
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.Crypto3,Crypto3,encrypt
SecureRandomSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsABMC2,PredictableSeedsABMC2,go
MessageDigestSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokenhash.BrokenHashBBCase2,BrokenHashBBCase2,main
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.pbeiteration.CryptoPBEIteration1,CryptoPBEIteration1,method1
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase9,BrokenCryptoABICase9,go
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase2,StaticInitializationVectorABHCase2,go
PBEParameterSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABICase3,LessThan1000IterationPBEABICase3,method1
SecureRandomSpec,UnsatisfiedConstraint,setSeed() expects a randomized byte array.br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsABICase3.go(PredictableSeedsABICase3.java:25),java:25),setSeed() expects a randomized byte array.br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsABICase3.go(PredictableSeedsABICase3.java:25)
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase12,BrokenCryptoABICase12,method1
PBEKeySpec,UnsatisfiedConstraint,first argument should have been randomized br.unb.cic.mop.bench02.predictablepbepassword.PredictablePBEPasswordABMC1.key(PredictablePBEPasswordABMC1.java:16),java:16),first argument should have been randomized br.unb.cic.mop.bench02.predictablepbepassword.PredictablePBEPasswordABMC1.key(PredictablePBEPasswordABMC1.java:16)
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashBBCase2,BrokenHashBBCase2,main
CipherSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoBBCase1,EcbInSymmCryptoBBCase1,go
CipherSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.Crypto3,Crypto3,encrypt
PBEParameterSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.staticsalts.StaticSaltsBBCase1,StaticSaltsBBCase1,key2
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase5,BrokenCryptoBBCase5,go
PBEKeySpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.predictablepbepassword.PredictablePBEPasswordABICase3,PredictablePBEPasswordABICase3,method2
SecureRandomSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsABMC1,PredictableSeedsABMC1,go
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.Crypto6,Crypto6,encrypt
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase13,BrokenCryptoABICase13,method1
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashABICase8,BrokenHashABICase8,go
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase8,BrokenCryptoABICase8,go
SecretKeySpec,UnsatisfiedConstraint,br.unb.cic.mop.bench02.credentialinstring.CredentialInStringABICase2,CredentialInStringABICase2,go
PBEParameterSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABICase1,LessThan1000IterationPBEABICase1,go
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashBBCase3,BrokenHashBBCase3,main
CipherSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.Crypto4,Crypto4,encrypt
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase3,StaticInitializationVectorABICase3,method2
SecretKeySpec,UnsatisfiedConstraint,br.unb.cic.mop.bench02.predictablecryptographickey.PredictableCryptographicKeyABICase3,PredictableCryptographicKeyABICase3,method2
MessageDigestSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokenhash.BrokenHashBBCase4,BrokenHashBBCase4,main
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.Crypto5,Crypto5,encrypt
IvParameterSpecSpec,UnsatisfiedConstraint,the byte[] initialization vector must be randomizedbr.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase3.method2(StaticInitializationVectorABICase3.java:12),java:12),the byte[] initialization vector must be randomizedbr.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase3.method2(StaticInitializationVectorABICase3.java:12)
IvParameterSpecSpec,UnsatisfiedConstraint,the byte[] initialization vector must be randomizedbr.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase1.go(StaticInitializationVectorABHCase1.java:21),java:21),the byte[] initialization vector must be randomizedbr.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase1.go(StaticInitializationVectorABHCase1.java:21)
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase7,BrokenCryptoABICase7,go
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase14,BrokenCryptoABICase14,method1
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase1,StaticInitializationVectorABICase1,go
SecretKeySpec,UnsatisfiedConstraint,br.unb.cic.mop.bench02.predictablecryptographickey.PredictableCryptographicKeyABICase1,PredictableCryptographicKeyABICase1,go
CipherSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.ecbcrypto.CryptoECB1,CryptoECB1,method1
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashABICase7,BrokenHashABICase7,go
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase11,BrokenCryptoABICase11,method1
SecretKeySpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.predictablecryptographickey.PredictableCryptographicKeyABICase1,PredictableCryptographicKeyABICase1,go
KeyPairGeneratorSpec,InvalidKeySize,br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase2,InsecureAsymmetricCipherABICase2,main
MacSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenmac.BrokenMacBBCase1,BrokenMacBBCase1,main
PBEParameterSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.staticsalts.StaticSaltsCorrected,StaticSaltsCorrected,key2
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.staticinitializationvector.CryptoStaticIV1,CryptoStaticIV1,method1
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase10,BrokenCryptoABICase10,go
CipherSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.credentialinstring.CredentialInStringBBCase1,CredentialInStringBBCase1,main
SecureRandomSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.predictableseeds.CryptoPredictableSeed1,CryptoPredictableSeed1,method1
KeyPairSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABMC1,InsecureAsymmetricCipherABMC1,go
CipherSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.Crypto5,Crypto5,encrypt
KeyGeneratorSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase6,BrokenCryptoABICase6,go
KeyGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase15,BrokenCryptoABICase15,method1
SecureRandomSpec,UnsatisfiedConstraint,setSeed() expects a randomized byte array.br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsABICase1.go(PredictableSeedsABICase1.java:13),java:13),setSeed() expects a randomized byte array.br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsABICase1.go(PredictableSeedsABICase1.java:13)
SecretKeySpec,UnsatisfiedConstraint,br.unb.cic.mop.bench02.predictablecryptographickey.PredictableCryptographicKeyABMC1,PredictableCryptographicKeyABMC1,go
IvParameterSpecSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase1,StaticInitializationVectorABHCase1,go
SecretKeySpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.predictablecryptographickey.PredictableCryptographicKeyABICase2,PredictableCryptographicKeyABICase2,go
CipherSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABMC1,EcbInSymmCryptoABMC1,go
PBEParameterSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEBBCase1,LessThan1000IterationPBEBBCase1,key2
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.CryptoHash4,CryptoHash4,encrypt
PBEParameterSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBECorrected,LessThan1000IterationPBECorrected,key2
KeyPairGeneratorSpec,InvalidKeySize,br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABMC1,InsecureAsymmetricCipherABMC1,go
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashBBCase1,BrokenHashBBCase1,main
MacSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenmac.BrokenMacBBCase2,BrokenMacBBCase2,main
SecureRandomSpec,UnsatisfiedConstraint,setSeed() expects a randomized byte array.br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsBBCase1.main(PredictableSeedsBBCase1.java:10),java:10),setSeed() expects a randomized byte array.br.unb.cic.mop.bench02.predictableseeds.PredictableSeedsBBCase1.main(PredictableSeedsBBCase1.java:10)
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.CryptoHash3,CryptoHash3,encrypt
KeyPairGeneratorSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase3,InsecureAsymmetricCipherABICase3,method1
CipherSpec,InvalidSequenceOfMethodCalls,br.unb.cic.mop.bench02.brokencrypto.Crypto6,Crypto6,encrypt
MessageDigestSpec,UnsafeAlgorithm,br.unb.cic.mop.bench02.brokenhash.BrokenHashABICase6,BrokenHashABICase6,go
