spec,error,class,className,method
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase1,BrokenCryptoBBCase1,go
KeyGeneratorSpec,"First parameter (with value 'IDEA') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase9,BrokenCryptoABICase9,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase9,BrokenCryptoABICase9,go
CipherSpec,"First parameter (with value 'IDEA') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase9,BrokenCryptoABICase9,go
KeyGeneratorSpec,"First parameter (with value 'RC4') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase3,BrokenCryptoBBCase3,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase3,BrokenCryptoBBCase3,go
CipherSpec,"First parameter (with value 'RC4') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase3,BrokenCryptoBBCase3,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase4,BrokenCryptoBBCase4,go
CipherSpec,"First parameter (with value 'RC2') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase4,BrokenCryptoBBCase4,go
KeyGeneratorSpec,"First parameter (with value 'RC2') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase4,BrokenCryptoBBCase4,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase2,BrokenCryptoBBCase2,go
CipherSpec,"First parameter (with value 'Blowfish') should be any of {AES, PBEWithHmacSHA224AndAES_128, PBEWithHmacSHA256AndAES_128, PBEWithHmacSHA384AndAES_128, PBEWithHmacSHA512AndAES_128, PBEWithHmacSHA224AndAES_256, PBEWithHmacSHA256AndAES_256, PBEWithHmacSHA384AndAES_256, PBEWithHmacSHA512AndAES_256}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase2,BrokenCryptoBBCase2,go
KeyGeneratorSpec,"First parameter (with value 'Blowfish') should be any of {AES, HmacSHA224, HmacSHA256, HmacSHA384, HmacSHA512}. ConstraintError violating CrySL rule for javax.crypto.KeyGenerator.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoBBCase2,BrokenCryptoBBCase2,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.brokencrypto.BrokenCryptoABICase8,BrokenCryptoABICase8,go
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoBBCase1,EcbInSymmCryptoBBCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoBBCase1,EcbInSymmCryptoBBCase1,go
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABICase3,EcbInSymmCryptoABICase3,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABICase3,EcbInSymmCryptoABICase3,method1
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABICase1,EcbInSymmCryptoABICase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABICase1,EcbInSymmCryptoABICase1,go
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.CryptoECB1,CryptoECB1,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.CryptoECB1,CryptoECB1,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABPSCase1,EcbInSymmCryptoABPSCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABPSCase1,EcbInSymmCryptoABPSCase1,go
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABPSCase1,EcbInSymmCryptoABPSCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABMC1,EcbInSymmCryptoABMC1,go
CipherSpec,"First parameter (with value 'AES/ECB/PKCS5Padding') should be any of AES/{CBC, GCM, PCBC, CTR, CTS, CFB, OFB}. ConstraintError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABMC1,EcbInSymmCryptoABMC1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoCorrected,EcbInSymmCryptoCorrected,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.ecbcrypto.EcbInSymmCryptoABICase2,EcbInSymmCryptoABICase2,go
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordABICase1,PredictableKeyStorePasswordABICase1,go
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordABICase3,PredictableKeyStorePasswordABICase3,method2
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordABICase2,PredictableKeyStorePasswordABICase2,go
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.CryptoPredictableKeyStorePassword1,CryptoPredictableKeyStorePassword1,method1
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordABHCase1,PredictableKeyStorePasswordABHCase1,go
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordABMC1,PredictableKeyStorePasswordABMC1,go
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordCorrected,PredictableKeyStorePasswordCorrected,go
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordABHCase2,PredictableKeyStorePasswordABHCase2,go
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordBBCase1,PredictableKeyStorePasswordBBCase1,go
KeyStoreSpec,"Second parameter should never be of type java.lang.String.. NeverTypeOfError violating CrySL rule for java.security.KeyStore.",br.unb.cic.mop.bench02.predictablekeystorepassword.PredictableKeyStorePasswordABPSCase1,PredictableKeyStorePasswordABPSCase1,go
KeyPairGeneratorSpec,"First parameter (with value 1024) should be any of {4096, 3072, 2048}. ConstraintError violating CrySL rule for java.security.KeyPairGenerator.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherBBCase1,InsecureAsymmetricCipherBBCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherBBCase1,InsecureAsymmetricCipherBBCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherBBCase1,InsecureAsymmetricCipherBBCase1,go
KeyPairGeneratorSpec,"First parameter (with value 1024) should be any of {4096, 3072, 2048}. ConstraintError violating CrySL rule for java.security.KeyPairGenerator.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase3,InsecureAsymmetricCipherABICase3,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase3,InsecureAsymmetricCipherABICase3,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase3,InsecureAsymmetricCipherABICase3,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase1,InsecureAsymmetricCipherABICase1,go
KeyPairGeneratorSpec,"First parameter (with value 1024) should be any of {4096, 3072, 2048}. ConstraintError violating CrySL rule for java.security.KeyPairGenerator.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase1,InsecureAsymmetricCipherABICase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase1,InsecureAsymmetricCipherABICase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABPSCase1,InsecureAsymmetricCipherABPSCase1,go
KeyPairGeneratorSpec,"First parameter (with value 1024) should be any of {4096, 3072, 2048}. ConstraintError violating CrySL rule for java.security.KeyPairGenerator.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABPSCase1,InsecureAsymmetricCipherABPSCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase2,InsecureAsymmetricCipherABICase2,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase2,InsecureAsymmetricCipherABICase2,go
KeyPairGeneratorSpec,"First parameter (with value 1024) should be any of {4096, 3072, 2048}. ConstraintError violating CrySL rule for java.security.KeyPairGenerator.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABICase2,InsecureAsymmetricCipherABICase2,main
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABMC1,InsecureAsymmetricCipherABMC1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABMC1,InsecureAsymmetricCipherABMC1,go
KeyPairGeneratorSpec,"First parameter (with value 1024) should be any of {4096, 3072, 2048}. ConstraintError violating CrySL rule for java.security.KeyPairGenerator.",br.unb.cic.mop.bench02.insecureasymmetriccrypto.InsecureAsymmetricCipherABMC1,InsecureAsymmetricCipherABMC1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to init. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.credentialinstring.CredentialInStringABSCase1,CredentialInStringABSCase1,main
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to init. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.predictablecryptographickey.PredictableCryptographicKeyABSCase1,PredictableCryptographicKeyABSCase1,main
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to init. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.predictablecryptographickey.PredictableCryptographicKeyABSCase1,PredictableCryptographicKeyABSCase1,main
PBEParameterSpecSpec,"Second parameter (with value 20)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABICase3,LessThan1000IterationPBEABICase3,method1
PBEParameterSpecSpec,"Second parameter (with value 20)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.pbeiteration.CryptoPBEIteration1,CryptoPBEIteration1,method1
PBEParameterSpecSpec,"Second parameter (with value 20)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABICase1,LessThan1000IterationPBEABICase1,go
PBEParameterSpecSpec,"Second parameter (with value 20)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABMC1,LessThan1000IterationPBEABMC1,go
PBEParameterSpecSpec,"Second parameter (with value 20)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEBBCase1,LessThan1000IterationPBEBBCase1,key2
PBEParameterSpecSpec,"Second parameter (with value 0)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABICase2,LessThan1000IterationPBEABICase2,key2
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBECorrected,LessThan1000IterationPBECorrected,key2
PBEParameterSpecSpec,"Second parameter (with value 5)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.pbeiteration.LessThan1000IterationPBEABPSCase1,LessThan1000IterationPBEABPSCase1,main
IvParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.IvParameterSpec.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase2,StaticInitializationVectorABICase2,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase2,StaticInitializationVectorABICase2,go
IvParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.IvParameterSpec.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase1,StaticInitializationVectorABICase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase1,StaticInitializationVectorABICase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABPSCase1,StaticInitializationVectorABPSCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorCorrected,StaticInitializationVectorCorrected,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase3,StaticInitializationVectorABICase3,method2
IvParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.IvParameterSpec.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABICase3,StaticInitializationVectorABICase3,method2
IvParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.IvParameterSpec.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase2,StaticInitializationVectorABHCase2,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase2,StaticInitializationVectorABHCase2,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase1,StaticInitializationVectorABHCase1,go
IvParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.IvParameterSpec.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABHCase1,StaticInitializationVectorABHCase1,go
IvParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.IvParameterSpec.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorBBCase1,StaticInitializationVectorBBCase1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorBBCase1,StaticInitializationVectorBBCase1,go
IvParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.IvParameterSpec.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABMC1,StaticInitializationVectorABMC1,go
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.StaticInitializationVectorABMC1,StaticInitializationVectorABMC1,go
IvParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.IvParameterSpec.",br.unb.cic.mop.bench02.staticinitializationvector.CryptoStaticIV1,CryptoStaticIV1,method1
CipherSpec,"Operation on object of type javax.crypto.Cipher object not completed. Expected call to update, wrap, doFinal. IncompleteOperationError violating CrySL rule for javax.crypto.Cipher.",br.unb.cic.mop.bench02.staticinitializationvector.CryptoStaticIV1,CryptoStaticIV1,method1
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsCorrected,StaticSaltsCorrected,key2
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABPSCase1,StaticSaltsABPSCase1,key2
PBEParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABMC1,StaticSaltsABMC1,key2
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABMC1,StaticSaltsABMC1,key2
PBEParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABHCase1,StaticSaltsABHCase1,key2
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABHCase1,StaticSaltsABHCase1,key2
PBEParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABICase2,StaticSaltsABICase2,key2
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABICase2,StaticSaltsABICase2,key2
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsBBCase1,StaticSaltsBBCase1,key2
PBEParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsBBCase1,StaticSaltsBBCase1,key2
PBEParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.CryptoStaticSalt1,CryptoStaticSalt1,method1
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.CryptoStaticSalt1,CryptoStaticSalt1,method1
PBEParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABICase3,StaticSaltsABICase3,method2
PBEParameterSpecSpec,"Second parameter (with value 1020)Variable iterationCountmust be  at least 10000. ConstraintError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABICase3,StaticSaltsABICase3,method2
PBEParameterSpecSpec,"First parameter was not properly generated as randomized. RequiredPredicateError violating CrySL rule for javax.crypto.spec.PBEParameterSpec.",br.unb.cic.mop.bench02.staticsalts.StaticSaltsABICase1,StaticSaltsABICase1,key2
